Dataset,Source_Row,Column,Value,Issue
inventory.csv,66179,Closing_Stock,-2.0,Negative Value
inventory.csv,66180,Closing_Stock,-5.0,Negative Value
inventory.csv,66524,Closing_Stock,-2.0,Negative Value
inventory.csv,66525,Closing_Stock,-5.0,Negative Value
inventory.csv,66526,Closing_Stock,-8.0,Negative Value
inventory.csv,66527,Closing_Stock,-11.0,Negative Value
inventory.csv,66528,Closing_Stock,-14.0,Negative Value
inventory.csv,66529,Closing_Stock,-33.0,Negative Value
inventory.csv,66530,Closing_Stock,-36.0,Negative Value
inventory.csv,66531,Closing_Stock,-39.0,Negative Value
inventory.csv,66532,Closing_Stock,-42.0,Negative Value
inventory.csv,66533,Closing_Stock,-45.0,Negative Value
inventory.csv,66534,Closing_Stock,-48.0,Negative Value
inventory.csv,66535,Closing_Stock,-51.0,Negative Value
inventory.csv,66536,Closing_Stock,-61.0,Negative Value
inventory.csv,66537,Closing_Stock,-64.0,Negative Value
inventory.csv,66538,Closing_Stock,-76.0,Negative Value
inventory.csv,66539,Closing_Stock,-79.0,Negative Value
inventory.csv,66540,Closing_Stock,-82.0,Negative Value
inventory.csv,66633,Closing_Stock,-2.0,Negative Value
inventory.csv,66634,Closing_Stock,-12.0,Negative Value
inventory.csv,66635,Closing_Stock,-15.0,Negative Value
inventory.csv,66636,Closing_Stock,-18.0,Negative Value
inventory.csv,66637,Closing_Stock,-30.0,Negative Value
inventory.csv,66638,Closing_Stock,-33.0,Negative Value
inventory.csv,66639,Closing_Stock,-36.0,Negative Value
inventory.csv,66640,Closing_Stock,-39.0,Negative Value
inventory.csv,66641,Closing_Stock,-49.0,Negative Value
inventory.csv,66642,Closing_Stock,-52.0,Negative Value
inventory.csv,66643,Closing_Stock,-55.0,Negative Value
inventory.csv,66644,Closing_Stock,-58.0,Negative Value
inventory.csv,66645,Closing_Stock,-61.0,Negative Value
inventory.csv,66646,Closing_Stock,-73.0,Negative Value
inventory.csv,66647,Closing_Stock,-76.0,Negative Value
inventory.csv,66648,Closing_Stock,-86.0,Negative Value
inventory.csv,66649,Closing_Stock,-89.0,Negative Value
inventory.csv,66650,Closing_Stock,-92.0,Negative Value
inventory.csv,66651,Closing_Stock,-95.0,Negative Value
inventory.csv,66652,Closing_Stock,-98.0,Negative Value
inventory.csv,66653,Closing_Stock,-101.0,Negative Value
inventory.csv,66654,Closing_Stock,-104.0,Negative Value
inventory.csv,66655,Closing_Stock,-123.0,Negative Value
inventory.csv,66656,Closing_Stock,-126.0,Negative Value
inventory.csv,66657,Closing_Stock,-129.0,Negative Value
inventory.csv,66658,Closing_Stock,-132.0,Negative Value
inventory.csv,66659,Closing_Stock,-135.0,Negative Value
inventory.csv,66660,Closing_Stock,-138.0,Negative Value
inventory.csv,66718,Closing_Stock,-18.0,Negative Value
inventory.csv,66719,Closing_Stock,-21.0,Negative Value
inventory.csv,66720,Closing_Stock,-24.0,Negative Value
inventory.csv,67001,Closing_Stock,-126.0,Negative Value
inventory.csv,67002,Closing_Stock,-129.0,Negative Value
inventory.csv,67003,Closing_Stock,-132.0,Negative Value
inventory.csv,67004,Closing_Stock,-135.0,Negative Value
inventory.csv,67005,Closing_Stock,-145.0,Negative Value
inventory.csv,67006,Closing_Stock,-157.0,Negative Value
inventory.csv,67007,Closing_Stock,-160.0,Negative Value
inventory.csv,67008,Closing_Stock,-163.0,Negative Value
inventory.csv,67009,Closing_Stock,-166.0,Negative Value
inventory.csv,67010,Closing_Stock,-169.0,Negative Value
inventory.csv,67011,Closing_Stock,-172.0,Negative Value
inventory.csv,67012,Closing_Stock,-182.0,Negative Value
inventory.csv,67013,Closing_Stock,-185.0,Negative Value
inventory.csv,67014,Closing_Stock,-188.0,Negative Value
inventory.csv,67015,Closing_Stock,-200.0,Negative Value
inventory.csv,67016,Closing_Stock,-203.0,Negative Value
inventory.csv,67017,Closing_Stock,-206.0,Negative Value
inventory.csv,67018,Closing_Stock,-209.0,Negative Value
inventory.csv,67019,Closing_Stock,-219.0,Negative Value
inventory.csv,67020,Closing_Stock,-222.0,Negative Value
inventory.csv,67060,Closing_Stock,-2.0,Negative Value
inventory.csv,67061,Closing_Stock,-12.0,Negative Value
inventory.csv,67062,Closing_Stock,-15.0,Negative Value
inventory.csv,67063,Closing_Stock,-18.0,Negative Value
inventory.csv,67064,Closing_Stock,-21.0,Negative Value
inventory.csv,67065,Closing_Stock,-24.0,Negative Value
inventory.csv,67066,Closing_Stock,-27.0,Negative Value
inventory.csv,67067,Closing_Stock,-30.0,Negative Value
inventory.csv,67068,Closing_Stock,-40.0,Negative Value
inventory.csv,67069,Closing_Stock,-52.0,Negative Value
inventory.csv,67070,Closing_Stock,-55.0,Negative Value
inventory.csv,67071,Closing_Stock,-58.0,Negative Value
inventory.csv,67072,Closing_Stock,-61.0,Negative Value
inventory.csv,67073,Closing_Stock,-64.0,Negative Value
inventory.csv,67074,Closing_Stock,-67.0,Negative Value
inventory.csv,67075,Closing_Stock,-77.0,Negative Value
inventory.csv,67076,Closing_Stock,-80.0,Negative Value
inventory.csv,67077,Closing_Stock,-83.0,Negative Value
inventory.csv,67078,Closing_Stock,-95.0,Negative Value
inventory.csv,67079,Closing_Stock,-98.0,Negative Value
inventory.csv,67080,Closing_Stock,-101.0,Negative Value
inventory.csv,67252,Closing_Stock,-3.0,Negative Value
inventory.csv,67253,Closing_Stock,-6.0,Negative Value
inventory.csv,67254,Closing_Stock,-9.0,Negative Value
inventory.csv,67255,Closing_Stock,-12.0,Negative Value
inventory.csv,67256,Closing_Stock,-15.0,Negative Value
inventory.csv,67257,Closing_Stock,-25.0,Negative Value
inventory.csv,67258,Closing_Stock,-37.0,Negative Value
inventory.csv,67259,Closing_Stock,-40.0,Negative Value
inventory.csv,67260,Closing_Stock,-43.0,Negative Value
inventory.csv,67512,Closing_Stock,-3.0,Negative Value
inventory.csv,67513,Closing_Stock,-6.0,Negative Value
inventory.csv,67514,Closing_Stock,-9.0,Negative Value
inventory.csv,67515,Closing_Stock,-12.0,Negative Value
inventory.csv,67516,Closing_Stock,-22.0,Negative Value
inventory.csv,67517,Closing_Stock,-25.0,Negative Value
inventory.csv,67518,Closing_Stock,-28.0,Negative Value
inventory.csv,67519,Closing_Stock,-40.0,Negative Value
inventory.csv,67520,Closing_Stock,-43.0,Negative Value
inventory.csv,67521,Closing_Stock,-46.0,Negative Value
inventory.csv,67522,Closing_Stock,-49.0,Negative Value
inventory.csv,67523,Closing_Stock,-59.0,Negative Value
inventory.csv,67524,Closing_Stock,-62.0,Negative Value
inventory.csv,67525,Closing_Stock,-65.0,Negative Value
inventory.csv,67526,Closing_Stock,-68.0,Negative Value
inventory.csv,67527,Closing_Stock,-71.0,Negative Value
inventory.csv,67528,Closing_Stock,-83.0,Negative Value
inventory.csv,67529,Closing_Stock,-86.0,Negative Value
inventory.csv,67530,Closing_Stock,-96.0,Negative Value
inventory.csv,67531,Closing_Stock,-99.0,Negative Value
inventory.csv,67532,Closing_Stock,-102.0,Negative Value
inventory.csv,67533,Closing_Stock,-105.0,Negative Value
inventory.csv,67534,Closing_Stock,-108.0,Negative Value
inventory.csv,67535,Closing_Stock,-111.0,Negative Value
inventory.csv,67536,Closing_Stock,-114.0,Negative Value
inventory.csv,67537,Closing_Stock,-133.0,Negative Value
inventory.csv,67538,Closing_Stock,-136.0,Negative Value
inventory.csv,67539,Closing_Stock,-139.0,Negative Value
inventory.csv,67540,Closing_Stock,-142.0,Negative Value
inventory.csv,67541,Closing_Stock,-145.0,Negative Value
inventory.csv,67542,Closing_Stock,-148.0,Negative Value
inventory.csv,67543,Closing_Stock,-151.0,Negative Value
inventory.csv,67544,Closing_Stock,-161.0,Negative Value
inventory.csv,67545,Closing_Stock,-164.0,Negative Value
inventory.csv,67546,Closing_Stock,-176.0,Negative Value
inventory.csv,67547,Closing_Stock,-179.0,Negative Value
inventory.csv,67548,Closing_Stock,-182.0,Negative Value
inventory.csv,67549,Closing_Stock,-185.0,Negative Value
inventory.csv,67550,Closing_Stock,-188.0,Negative Value
inventory.csv,67551,Closing_Stock,-198.0,Negative Value
inventory.csv,67552,Closing_Stock,-201.0,Negative Value
inventory.csv,67553,Closing_Stock,-204.0,Negative Value
inventory.csv,67554,Closing_Stock,-207.0,Negative Value
inventory.csv,67555,Closing_Stock,-219.0,Negative Value
inventory.csv,67556,Closing_Stock,-222.0,Negative Value
inventory.csv,67557,Closing_Stock,-225.0,Negative Value
inventory.csv,67558,Closing_Stock,-235.0,Negative Value
inventory.csv,67559,Closing_Stock,-238.0,Negative Value
inventory.csv,67560,Closing_Stock,-241.0,Negative Value
inventory.csv,67597,Closing_Stock,-3.0,Negative Value
inventory.csv,67598,Closing_Stock,-6.0,Negative Value
inventory.csv,67599,Closing_Stock,-9.0,Negative Value
inventory.csv,67600,Closing_Stock,-28.0,Negative Value
inventory.csv,67601,Closing_Stock,-31.0,Negative Value
inventory.csv,67602,Closing_Stock,-34.0,Negative Value
inventory.csv,67603,Closing_Stock,-37.0,Negative Value
inventory.csv,67604,Closing_Stock,-40.0,Negative Value
inventory.csv,67605,Closing_Stock,-43.0,Negative Value
inventory.csv,67606,Closing_Stock,-46.0,Negative Value
inventory.csv,67607,Closing_Stock,-56.0,Negative Value
inventory.csv,67608,Closing_Stock,-59.0,Negative Value
inventory.csv,67609,Closing_Stock,-71.0,Negative Value
inventory.csv,67610,Closing_Stock,-74.0,Negative Value
inventory.csv,67611,Closing_Stock,-77.0,Negative Value
inventory.csv,67612,Closing_Stock,-80.0,Negative Value
inventory.csv,67613,Closing_Stock,-83.0,Negative Value
inventory.csv,67614,Closing_Stock,-93.0,Negative Value
inventory.csv,67615,Closing_Stock,-96.0,Negative Value
inventory.csv,67616,Closing_Stock,-99.0,Negative Value
inventory.csv,67617,Closing_Stock,-102.0,Negative Value
inventory.csv,67618,Closing_Stock,-114.0,Negative Value
inventory.csv,67619,Closing_Stock,-117.0,Negative Value
inventory.csv,67620,Closing_Stock,-120.0,Negative Value
inventory.csv,68024,Closing_Stock,-3.0,Negative Value
inventory.csv,68025,Closing_Stock,-6.0,Negative Value
inventory.csv,68026,Closing_Stock,-9.0,Negative Value
inventory.csv,68027,Closing_Stock,-19.0,Negative Value
inventory.csv,68028,Closing_Stock,-22.0,Negative Value
inventory.csv,68029,Closing_Stock,-25.0,Negative Value
inventory.csv,68030,Closing_Stock,-28.0,Negative Value
inventory.csv,68031,Closing_Stock,-31.0,Negative Value
inventory.csv,68032,Closing_Stock,-43.0,Negative Value
inventory.csv,68033,Closing_Stock,-46.0,Negative Value
inventory.csv,68034,Closing_Stock,-56.0,Negative Value
inventory.csv,68035,Closing_Stock,-59.0,Negative Value
inventory.csv,68036,Closing_Stock,-62.0,Negative Value
inventory.csv,68037,Closing_Stock,-65.0,Negative Value
inventory.csv,68038,Closing_Stock,-68.0,Negative Value
inventory.csv,68039,Closing_Stock,-71.0,Negative Value
inventory.csv,68040,Closing_Stock,-74.0,Negative Value
inventory.csv,68132,Closing_Stock,-7.0,Negative Value
inventory.csv,68133,Closing_Stock,-10.0,Negative Value
inventory.csv,68134,Closing_Stock,-13.0,Negative Value
inventory.csv,68135,Closing_Stock,-16.0,Negative Value
inventory.csv,68136,Closing_Stock,-19.0,Negative Value
inventory.csv,68137,Closing_Stock,-22.0,Negative Value
inventory.csv,68138,Closing_Stock,-25.0,Negative Value
inventory.csv,68139,Closing_Stock,-35.0,Negative Value
inventory.csv,68140,Closing_Stock,-47.0,Negative Value
inventory.csv,68141,Closing_Stock,-50.0,Negative Value
inventory.csv,68142,Closing_Stock,-53.0,Negative Value
inventory.csv,68143,Closing_Stock,-56.0,Negative Value
inventory.csv,68144,Closing_Stock,-59.0,Negative Value
inventory.csv,68145,Closing_Stock,-62.0,Negative Value
inventory.csv,68146,Closing_Stock,-72.0,Negative Value
inventory.csv,68147,Closing_Stock,-75.0,Negative Value
inventory.csv,68148,Closing_Stock,-78.0,Negative Value
inventory.csv,68149,Closing_Stock,-90.0,Negative Value
inventory.csv,68150,Closing_Stock,-93.0,Negative Value
inventory.csv,68151,Closing_Stock,-96.0,Negative Value
inventory.csv,68152,Closing_Stock,-99.0,Negative Value
inventory.csv,68153,Closing_Stock,-109.0,Negative Value
inventory.csv,68154,Closing_Stock,-112.0,Negative Value
inventory.csv,68155,Closing_Stock,-115.0,Negative Value
inventory.csv,68156,Closing_Stock,-118.0,Negative Value
inventory.csv,68157,Closing_Stock,-121.0,Negative Value
inventory.csv,68158,Closing_Stock,-133.0,Negative Value
inventory.csv,68159,Closing_Stock,-136.0,Negative Value
inventory.csv,68160,Closing_Stock,-146.0,Negative Value
inventory.csv,68216,Closing_Stock,-4.0,Negative Value
inventory.csv,68217,Closing_Stock,-7.0,Negative Value
inventory.csv,68218,Closing_Stock,-10.0,Negative Value
inventory.csv,68219,Closing_Stock,-13.0,Negative Value
inventory.csv,68220,Closing_Stock,-16.0,Negative Value
inventory.csv,68501,Closing_Stock,-127.0,Negative Value
inventory.csv,68502,Closing_Stock,-130.0,Negative Value
inventory.csv,68503,Closing_Stock,-140.0,Negative Value
inventory.csv,68504,Closing_Stock,-143.0,Negative Value
inventory.csv,68505,Closing_Stock,-146.0,Negative Value
inventory.csv,68506,Closing_Stock,-149.0,Negative Value
inventory.csv,68507,Closing_Stock,-152.0,Negative Value
inventory.csv,68508,Closing_Stock,-155.0,Negative Value
inventory.csv,68509,Closing_Stock,-167.0,Negative Value
inventory.csv,68510,Closing_Stock,-177.0,Negative Value
inventory.csv,68511,Closing_Stock,-180.0,Negative Value
inventory.csv,68512,Closing_Stock,-183.0,Negative Value
inventory.csv,68513,Closing_Stock,-186.0,Negative Value
inventory.csv,68514,Closing_Stock,-189.0,Negative Value
inventory.csv,68515,Closing_Stock,-192.0,Negative Value
inventory.csv,68516,Closing_Stock,-195.0,Negative Value
inventory.csv,68517,Closing_Stock,-205.0,Negative Value
inventory.csv,68518,Closing_Stock,-217.0,Negative Value
inventory.csv,68519,Closing_Stock,-220.0,Negative Value
inventory.csv,68520,Closing_Stock,-223.0,Negative Value
inventory.csv,68560,Closing_Stock,-1.0,Negative Value
inventory.csv,68561,Closing_Stock,-4.0,Negative Value
inventory.csv,68562,Closing_Stock,-7.0,Negative Value
inventory.csv,68563,Closing_Stock,-19.0,Negative Value
inventory.csv,68564,Closing_Stock,-22.0,Negative Value
inventory.csv,68565,Closing_Stock,-25.0,Negative Value
inventory.csv,68566,Closing_Stock,-35.0,Negative Value
inventory.csv,68567,Closing_Stock,-38.0,Negative Value
inventory.csv,68568,Closing_Stock,-41.0,Negative Value
inventory.csv,68569,Closing_Stock,-44.0,Negative Value
inventory.csv,68570,Closing_Stock,-47.0,Negative Value
inventory.csv,68571,Closing_Stock,-50.0,Negative Value
inventory.csv,68572,Closing_Stock,-62.0,Negative Value
inventory.csv,68573,Closing_Stock,-72.0,Negative Value
inventory.csv,68574,Closing_Stock,-75.0,Negative Value
inventory.csv,68575,Closing_Stock,-78.0,Negative Value
inventory.csv,68576,Closing_Stock,-81.0,Negative Value
inventory.csv,68577,Closing_Stock,-84.0,Negative Value
inventory.csv,68578,Closing_Stock,-87.0,Negative Value
inventory.csv,68579,Closing_Stock,-90.0,Negative Value
inventory.csv,68580,Closing_Stock,-100.0,Negative Value
inventory.csv,68752,Closing_Stock,-4.0,Negative Value
inventory.csv,68753,Closing_Stock,-7.0,Negative Value
inventory.csv,68754,Closing_Stock,-10.0,Negative Value
inventory.csv,68755,Closing_Stock,-20.0,Negative Value
inventory.csv,68756,Closing_Stock,-23.0,Negative Value
inventory.csv,68757,Closing_Stock,-26.0,Negative Value
inventory.csv,68758,Closing_Stock,-29.0,Negative Value
inventory.csv,68759,Closing_Stock,-32.0,Negative Value
inventory.csv,68760,Closing_Stock,-35.0,Negative Value
inventory.csv,69013,Closing_Stock,-7.0,Negative Value
inventory.csv,69014,Closing_Stock,-17.0,Negative Value
inventory.csv,69015,Closing_Stock,-20.0,Negative Value
inventory.csv,69016,Closing_Stock,-23.0,Negative Value
inventory.csv,69017,Closing_Stock,-26.0,Negative Value
inventory.csv,69018,Closing_Stock,-29.0,Negative Value
inventory.csv,69019,Closing_Stock,-32.0,Negative Value
inventory.csv,69020,Closing_Stock,-35.0,Negative Value
inventory.csv,69021,Closing_Stock,-45.0,Negative Value
inventory.csv,69022,Closing_Stock,-57.0,Negative Value
inventory.csv,69023,Closing_Stock,-60.0,Negative Value
inventory.csv,69024,Closing_Stock,-263.0,Negative Value
inventory.csv,69025,Closing_Stock,-66.0,Negative Value
inventory.csv,69026,Closing_Stock,-69.0,Negative Value
inventory.csv,69027,Closing_Stock,-72.0,Negative Value
inventory.csv,69028,Closing_Stock,-82.0,Negative Value
inventory.csv,69029,Closing_Stock,-85.0,Negative Value
inventory.csv,69030,Closing_Stock,-88.0,Negative Value
inventory.csv,69031,Closing_Stock,-100.0,Negative Value
inventory.csv,69032,Closing_Stock,-103.0,Negative Value
inventory.csv,69033,Closing_Stock,-106.0,Negative Value
inventory.csv,69034,Closing_Stock,-109.0,Negative Value
inventory.csv,69035,Closing_Stock,-119.0,Negative Value
inventory.csv,69036,Closing_Stock,-122.0,Negative Value
inventory.csv,69037,Closing_Stock,-125.0,Negative Value
inventory.csv,69038,Closing_Stock,-128.0,Negative Value
inventory.csv,69039,Closing_Stock,-131.0,Negative Value
inventory.csv,69040,Closing_Stock,-143.0,Negative Value
inventory.csv,69041,Closing_Stock,-146.0,Negative Value
inventory.csv,69042,Closing_Stock,-156.0,Negative Value
inventory.csv,69043,Closing_Stock,-159.0,Negative Value
inventory.csv,69044,Closing_Stock,-162.0,Negative Value
inventory.csv,69045,Closing_Stock,-165.0,Negative Value
inventory.csv,69046,Closing_Stock,-168.0,Negative Value
inventory.csv,69047,Closing_Stock,-171.0,Negative Value
inventory.csv,69048,Closing_Stock,-174.0,Negative Value
inventory.csv,69049,Closing_Stock,-193.0,Negative Value
inventory.csv,69050,Closing_Stock,-196.0,Negative Value
inventory.csv,69051,Closing_Stock,-199.0,Negative Value
inventory.csv,69052,Closing_Stock,-202.0,Negative Value
inventory.csv,69053,Closing_Stock,-205.0,Negative Value
inventory.csv,69054,Closing_Stock,-208.0,Negative Value
inventory.csv,69055,Closing_Stock,-211.0,Negative Value
inventory.csv,69056,Closing_Stock,-221.0,Negative Value
inventory.csv,69057,Closing_Stock,-224.0,Negative Value
inventory.csv,69058,Closing_Stock,-236.0,Negative Value
inventory.csv,69059,Closing_Stock,-239.0,Negative Value
inventory.csv,69060,Closing_Stock,-242.0,Negative Value
inventory.csv,69096,Closing_Stock,-1.0,Negative Value
inventory.csv,69097,Closing_Stock,-4.0,Negative Value
inventory.csv,69098,Closing_Stock,-14.0,Negative Value
inventory.csv,69099,Closing_Stock,-17.0,Negative Value
inventory.csv,69100,Closing_Stock,-20.0,Negative Value
inventory.csv,69101,Closing_Stock,-23.0,Negative Value
inventory.csv,69102,Closing_Stock,-26.0,Negative Value
inventory.csv,69103,Closing_Stock,-38.0,Negative Value
inventory.csv,69104,Closing_Stock,-41.0,Negative Value
inventory.csv,69105,Closing_Stock,-51.0,Negative Value
inventory.csv,69106,Closing_Stock,-54.0,Negative Value
inventory.csv,69107,Closing_Stock,-57.0,Negative Value
inventory.csv,69108,Closing_Stock,-60.0,Negative Value
inventory.csv,69109,Closing_Stock,-63.0,Negative Value
inventory.csv,69110,Closing_Stock,-66.0,Negative Value
inventory.csv,69111,Closing_Stock,-69.0,Negative Value
inventory.csv,69112,Closing_Stock,-88.0,Negative Value
inventory.csv,69113,Closing_Stock,-91.0,Negative Value
inventory.csv,69114,Closing_Stock,-94.0,Negative Value
inventory.csv,69115,Closing_Stock,-97.0,Negative Value
inventory.csv,69116,Closing_Stock,-100.0,Negative Value
inventory.csv,69117,Closing_Stock,-103.0,Negative Value
inventory.csv,69118,Closing_Stock,-106.0,Negative Value
inventory.csv,69119,Closing_Stock,-116.0,Negative Value
inventory.csv,69120,Closing_Stock,-119.0,Negative Value
inventory.csv,69525,Closing_Stock,-5.0,Negative Value
inventory.csv,69526,Closing_Stock,-17.0,Negative Value
inventory.csv,69527,Closing_Stock,-20.0,Negative Value
inventory.csv,69528,Closing_Stock,-23.0,Negative Value
inventory.csv,69529,Closing_Stock,-26.0,Negative Value
inventory.csv,69530,Closing_Stock,-29.0,Negative Value
inventory.csv,69531,Closing_Stock,-32.0,Negative Value
inventory.csv,69532,Closing_Stock,-42.0,Negative Value
inventory.csv,69533,Closing_Stock,-45.0,Negative Value
inventory.csv,69534,Closing_Stock,-48.0,Negative Value
inventory.csv,69535,Closing_Stock,-60.0,Negative Value
inventory.csv,69536,Closing_Stock,-63.0,Negative Value
inventory.csv,69537,Closing_Stock,-66.0,Negative Value
inventory.csv,69538,Closing_Stock,-69.0,Negative Value
inventory.csv,69539,Closing_Stock,-79.0,Negative Value
inventory.csv,69540,Closing_Stock,-82.0,Negative Value
inventory.csv,69633,Closing_Stock,-2.0,Negative Value
inventory.csv,69634,Closing_Stock,-14.0,Negative Value
inventory.csv,69635,Closing_Stock,-17.0,Negative Value
inventory.csv,69636,Closing_Stock,-20.0,Negative Value
inventory.csv,69637,Closing_Stock,-30.0,Negative Value
inventory.csv,69638,Closing_Stock,-33.0,Negative Value
inventory.csv,69639,Closing_Stock,-36.0,Negative Value
inventory.csv,69640,Closing_Stock,-39.0,Negative Value
inventory.csv,69641,Closing_Stock,-42.0,Negative Value
inventory.csv,69642,Closing_Stock,-45.0,Negative Value
inventory.csv,69643,Closing_Stock,-57.0,Negative Value
inventory.csv,69644,Closing_Stock,-67.0,Negative Value
inventory.csv,69645,Closing_Stock,-70.0,Negative Value
inventory.csv,69646,Closing_Stock,-73.0,Negative Value
inventory.csv,69647,Closing_Stock,-76.0,Negative Value
inventory.csv,69648,Closing_Stock,-79.0,Negative Value
inventory.csv,69649,Closing_Stock,-82.0,Negative Value
inventory.csv,69650,Closing_Stock,-85.0,Negative Value
inventory.csv,69651,Closing_Stock,-95.0,Negative Value
inventory.csv,69652,Closing_Stock,-107.0,Negative Value
inventory.csv,69653,Closing_Stock,-110.0,Negative Value
inventory.csv,69654,Closing_Stock,-113.0,Negative Value
inventory.csv,69655,Closing_Stock,-116.0,Negative Value
inventory.csv,69656,Closing_Stock,-119.0,Negative Value
inventory.csv,69657,Closing_Stock,-122.0,Negative Value
inventory.csv,69658,Closing_Stock,-132.0,Negative Value
inventory.csv,69659,Closing_Stock,-135.0,Negative Value
inventory.csv,69660,Closing_Stock,-138.0,Negative Value
inventory.csv,69715,Closing_Stock,-2.0,Negative Value
inventory.csv,69716,Closing_Stock,-5.0,Negative Value
inventory.csv,69717,Closing_Stock,-8.0,Negative Value
inventory.csv,69718,Closing_Stock,-11.0,Negative Value
inventory.csv,69719,Closing_Stock,-14.0,Negative Value
inventory.csv,69720,Closing_Stock,-17.0,Negative Value
inventory.csv,70001,Closing_Stock,-126.0,Negative Value
inventory.csv,70002,Closing_Stock,-129.0,Negative Value
inventory.csv,70003,Closing_Stock,-141.0,Negative Value
inventory.csv,70004,Closing_Stock,-144.0,Negative Value
inventory.csv,70005,Closing_Stock,-147.0,Negative Value
inventory.csv,70006,Closing_Stock,-150.0,Negative Value
inventory.csv,70007,Closing_Stock,-153.0,Negative Value
inventory.csv,70008,Closing_Stock,-163.0,Negative Value
inventory.csv,70009,Closing_Stock,-166.0,Negative Value
inventory.csv,70010,Closing_Stock,-169.0,Negative Value
inventory.csv,70011,Closing_Stock,-172.0,Negative Value
inventory.csv,70012,Closing_Stock,-184.0,Negative Value
inventory.csv,70013,Closing_Stock,-187.0,Negative Value
inventory.csv,70014,Closing_Stock,-190.0,Negative Value
inventory.csv,70015,Closing_Stock,-200.0,Negative Value
inventory.csv,70016,Closing_Stock,-203.0,Negative Value
inventory.csv,70017,Closing_Stock,-206.0,Negative Value
inventory.csv,70018,Closing_Stock,-209.0,Negative Value
inventory.csv,70019,Closing_Stock,-212.0,Negative Value
inventory.csv,70020,Closing_Stock,-215.0,Negative Value
inventory.csv,70060,Closing_Stock,-2.0,Negative Value
inventory.csv,70061,Closing_Stock,-5.0,Negative Value
inventory.csv,70062,Closing_Stock,-8.0,Negative Value
inventory.csv,70063,Closing_Stock,-11.0,Negative Value
inventory.csv,70064,Closing_Stock,-21.0,Negative Value
inventory.csv,70065,Closing_Stock,-24.0,Negative Value
inventory.csv,70066,Closing_Stock,-36.0,Negative Value
inventory.csv,70067,Closing_Stock,-39.0,Negative Value
inventory.csv,70068,Closing_Stock,-42.0,Negative Value
inventory.csv,70069,Closing_Stock,-45.0,Negative Value
inventory.csv,70070,Closing_Stock,-48.0,Negative Value
inventory.csv,70071,Closing_Stock,-58.0,Negative Value
inventory.csv,70072,Closing_Stock,-61.0,Negative Value
inventory.csv,70073,Closing_Stock,-64.0,Negative Value
inventory.csv,70074,Closing_Stock,-67.0,Negative Value
inventory.csv,70075,Closing_Stock,-79.0,Negative Value
inventory.csv,70076,Closing_Stock,-82.0,Negative Value
inventory.csv,70077,Closing_Stock,-85.0,Negative Value
inventory.csv,70078,Closing_Stock,-95.0,Negative Value
inventory.csv,70079,Closing_Stock,-98.0,Negative Value
inventory.csv,70080,Closing_Stock,-101.0,Negative Value
inventory.csv,70253,Closing_Stock,-6.0,Negative Value
inventory.csv,70254,Closing_Stock,-9.0,Negative Value
inventory.csv,70255,Closing_Stock,-21.0,Negative Value
inventory.csv,70256,Closing_Stock,-24.0,Negative Value
inventory.csv,70257,Closing_Stock,-27.0,Negative Value
inventory.csv,70258,Closing_Stock,-30.0,Negative Value
inventory.csv,70259,Closing_Stock,-33.0,Negative Value
inventory.csv,70260,Closing_Stock,-43.0,Negative Value
inventory.csv,70512,Closing_Stock,-3.0,Negative Value
inventory.csv,70513,Closing_Stock,-6.0,Negative Value
inventory.csv,70514,Closing_Stock,-9.0,Negative Value
inventory.csv,70515,Closing_Stock,-12.0,Negative Value
inventory.csv,70516,Closing_Stock,-24.0,Negative Value
inventory.csv,70517,Closing_Stock,-27.0,Negative Value
inventory.csv,70518,Closing_Stock,-30.0,Negative Value
inventory.csv,70519,Closing_Stock,-40.0,Negative Value
inventory.csv,70520,Closing_Stock,-43.0,Negative Value
inventory.csv,70521,Closing_Stock,-46.0,Negative Value
inventory.csv,70522,Closing_Stock,-49.0,Negative Value
inventory.csv,70523,Closing_Stock,-52.0,Negative Value
inventory.csv,70524,Closing_Stock,-55.0,Negative Value
inventory.csv,70525,Closing_Stock,-67.0,Negative Value
inventory.csv,70526,Closing_Stock,-77.0,Negative Value
inventory.csv,70527,Closing_Stock,-80.0,Negative Value
inventory.csv,70528,Closing_Stock,-83.0,Negative Value
inventory.csv,70529,Closing_Stock,-86.0,Negative Value
inventory.csv,70530,Closing_Stock,-89.0,Negative Value
inventory.csv,70531,Closing_Stock,-92.0,Negative Value
inventory.csv,70532,Closing_Stock,-95.0,Negative Value
inventory.csv,70533,Closing_Stock,-105.0,Negative Value
inventory.csv,70534,Closing_Stock,-117.0,Negative Value
inventory.csv,70535,Closing_Stock,-120.0,Negative Value
inventory.csv,70536,Closing_Stock,-123.0,Negative Value
inventory.csv,70537,Closing_Stock,-126.0,Negative Value
inventory.csv,70538,Closing_Stock,-129.0,Negative Value
inventory.csv,70539,Closing_Stock,-132.0,Negative Value
inventory.csv,70540,Closing_Stock,-142.0,Negative Value
inventory.csv,70541,Closing_Stock,-145.0,Negative Value
inventory.csv,70542,Closing_Stock,-148.0,Negative Value
inventory.csv,70543,Closing_Stock,-160.0,Negative Value
inventory.csv,70544,Closing_Stock,-163.0,Negative Value
inventory.csv,70545,Closing_Stock,-166.0,Negative Value
inventory.csv,70546,Closing_Stock,-169.0,Negative Value
inventory.csv,70547,Closing_Stock,-179.0,Negative Value
