Dataset,Source_Row,Column,Invalid_Value,Expected_Parent_Key,Issue
orders.csv,10663,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,10751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,11251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,11751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,12251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,12440,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,12751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,13251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,13751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,14217,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,14251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,14751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,15251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,15751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,15994,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,16251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,16751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,17251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,17751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,17771,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,18251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,18751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,19251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,19548,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,19751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,20251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,20751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,21251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,21325,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,21751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,22251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,22751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,23102,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,23251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,23751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,24251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,24751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,24879,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,25251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,25751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,26251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,26656,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,26751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,27251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,27751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,28251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,28433,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,28751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,29251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,29751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,30210,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,30251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,30751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,31251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,31751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,31987,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,32251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,32751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,33251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,33751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,33764,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,34251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,34751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,35251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,35541,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,35751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,36251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,36751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,37251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,37318,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,37751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,38251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,38751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,39095,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,39251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,39751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,40251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,40751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,40872,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,41251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,41751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,42251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,42649,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,42751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,43251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,43751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,44251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,44426,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,44751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,45251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,45751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,46203,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,46251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,46751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,47251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,47751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,47980,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,48251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,48751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,49251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,49751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,49757,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,50251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,50751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,51251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,51534,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,51751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,52251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,52751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,53251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,53311,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,53751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,54251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,54751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,55088,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,55251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,55751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,56251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,56751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,56865,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,57251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,57751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,58251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,58642,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,58751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,59251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,59751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,60251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,60419,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,60751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,61251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,61751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,62196,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,62251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,62751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,63251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,63751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,63973,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,64251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,64751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,65251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,65750,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,65751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,66251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,66751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,67251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,67527,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,67751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,68251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,68751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,69251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,69304,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,69751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,70251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,70751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,71081,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,71251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,71751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,72251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,72751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,72858,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,73251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,73751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,74251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,74635,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,74751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,75251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,75751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,76251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,76412,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,76751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,77251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,77751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,78189,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,78251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,78751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,79251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,79751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,79966,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,80251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,80751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,81251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,81743,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,81751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,82251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,82751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,83251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,83520,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,83751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,84251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,84751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,85251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,85297,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,85751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,86251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,86751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,87074,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,87251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,87751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,88251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,88751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,88851,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,89251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,89751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,90251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,90628,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,90751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,91251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,91751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,92251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,92405,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,92751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,93251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,93751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,94182,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,94251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,94751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,95251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,95751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,95959,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,96251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,96751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,97251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,97736,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,97751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,98251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,98751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,99251,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
orders.csv,99513,Sales_Employee_ID,E99999,Employee_ID,Unmatched Foreign Key
orders.csv,99751,Sales_Employee_ID,E00251,Employee_ID,Unmatched Foreign Key
order_items.csv,5004,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,10007,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,10008,Order_ID,O0010007,Order_ID,Unmatched Foreign Key
order_items.csv,15010,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,20013,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,20015,Order_ID,O0020014,Order_ID,Unmatched Foreign Key
order_items.csv,25016,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,30019,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,30022,Order_ID,O0030021,Order_ID,Unmatched Foreign Key
order_items.csv,35022,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,40025,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,40029,Order_ID,O0040028,Order_ID,Unmatched Foreign Key
order_items.csv,45028,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,50031,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,50036,Order_ID,O0050035,Order_ID,Unmatched Foreign Key
order_items.csv,55034,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,60037,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,60043,Order_ID,O0060042,Order_ID,Unmatched Foreign Key
order_items.csv,65040,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,70043,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,70050,Order_ID,O0070049,Order_ID,Unmatched Foreign Key
order_items.csv,75046,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,80049,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,80057,Order_ID,O0080056,Order_ID,Unmatched Foreign Key
order_items.csv,85052,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,90055,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,90064,Order_ID,O0090063,Order_ID,Unmatched Foreign Key
order_items.csv,95058,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,100061,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,105064,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,110008,Order_ID,O0010007,Order_ID,Unmatched Foreign Key
order_items.csv,110067,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,115070,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,120015,Order_ID,O0020014,Order_ID,Unmatched Foreign Key
order_items.csv,120073,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,125076,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,130022,Order_ID,O0030021,Order_ID,Unmatched Foreign Key
order_items.csv,130079,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,135082,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,140029,Order_ID,O0040028,Order_ID,Unmatched Foreign Key
order_items.csv,140085,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,145088,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,150036,Order_ID,O0050035,Order_ID,Unmatched Foreign Key
order_items.csv,150091,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,155094,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,160043,Order_ID,O0060042,Order_ID,Unmatched Foreign Key
order_items.csv,160097,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,165100,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,170050,Order_ID,O0070049,Order_ID,Unmatched Foreign Key
order_items.csv,170103,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,175106,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,180057,Order_ID,O0080056,Order_ID,Unmatched Foreign Key
order_items.csv,180109,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,185112,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,190064,Order_ID,O0090063,Order_ID,Unmatched Foreign Key
order_items.csv,190115,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,195118,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,200121,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,205124,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,210008,Order_ID,O0010007,Order_ID,Unmatched Foreign Key
order_items.csv,210127,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,215130,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,220015,Order_ID,O0020014,Order_ID,Unmatched Foreign Key
order_items.csv,220133,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,225136,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,230022,Order_ID,O0030021,Order_ID,Unmatched Foreign Key
order_items.csv,230139,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,235142,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,240029,Order_ID,O0040028,Order_ID,Unmatched Foreign Key
order_items.csv,240145,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,245148,Order_ID,O9999999,Order_ID,Unmatched Foreign Key
order_items.csv,499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,1499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,1998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,2499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,2998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,3204,Product_ID,P99999,Product_ID,Unmatched Foreign Key
order_items.csv,3499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,3998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,4499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,4998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,5499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,5998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,6407,Product_ID,P99999,Product_ID,Unmatched Foreign Key
order_items.csv,6499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,6998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,7499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,7998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,8499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,8998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,9499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,9610,Product_ID,P99999,Product_ID,Unmatched Foreign Key
order_items.csv,9998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,10499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,10998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,11499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,11998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,12499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,12813,Product_ID,P99999,Product_ID,Unmatched Foreign Key
order_items.csv,12998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,13499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,13998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
order_items.csv,14499,Product_ID,P00499,Product_ID,Unmatched Foreign Key
order_items.csv,14998,Product_ID,P00998,Product_ID,Unmatched Foreign Key
